id_mutation;date_mutation;numero_disposition;nature_mutation;valeur_fonciere;adresse_numero;adresse_suffixe;adresse_nom_voie;adresse_code_voie;code_postal;code_commune;nom_commune;code_departement;ancien_code_commune;ancien_nom_commune;id_parcelle;ancien_id_parcelle;numero_volume;lot1_numero;lot1_surface_carrez;lot2_numero;lot2_surface_carrez;lot3_numero;lot3_surface_carrez;lot4_numero;lot4_surface_carrez;lot5_numero;lot5_surface_carrez;nombre_lots;code_type_local;type_local;surface_reelle_bati;nombre_pieces_principales;code_nature_culture;nature_culture;code_nature_culture_speciale;nature_culture_speciale;surface_terrain;longitude;latitude;section_prefixe
"2021-1181064";"2021-06-03";"1";"Vente";"199900.0";"8.0";"None";"RUE LT VAISSEAU DE CUVERVILLE";"1480";"76800";"76575";"Saint-Étienne-du-Rouvray";"76";"None";"None";"76575000AD0355";"None";"None";"None";"nan";"None";"None";"None";"nan";"None";"None";"None";"None";"0";"1";"Maison";"75.0";"4.0";"S";"sols";"None";"None";"555.0";"1.07495";"49.394386";"000AD"
"2021-1181064";"2021-06-03";"1";"Vente";"199900.0";"8.0";"None";"RUE LT VAISSEAU DE CUVERVILLE";"1480";"76800";"76575";"Saint-Étienne-du-Rouvray";"76";"None";"None";"76575000AD0355";"None";"None";"None";"nan";"None";"None";"None";"nan";"None";"None";"None";"None";"0";"3";"Dépendance";"nan";"0.0";"S";"sols";"None";"None";"555.0";"1.07495";"49.394386";"000AD"
"2021-1180598";"2021-05-31";"2";"Vente";"253000.0";"23.0";"B";"RUE NUNGESSER ET COLI";"1790";"76800";"76575";"Saint-Étienne-du-Rouvray";"76";"None";"None";"76575000AD0783";"None";"None";"None";"nan";"None";"None";"None";"nan";"None";"None";"None";"None";"0";"1";"Maison";"130.0";"4.0";"None";"None";"None";"None";"nan";"1.080014";"49.39693";"000AD"
"2021-1180598";"2021-05-31";"2";"Vente";"253000.0";"23.0";"B";"RUE NUNGESSER ET COLI";"1790";"76800";"76575";"Saint-Étienne-du-Rouvray";"76";"None";"None";"76575000AD0783";"None";"None";"None";"nan";"None";"None";"None";"nan";"None";"None";"None";"None";"0";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"1.080014";"49.39693";"000AD"
"2021-1180372";"2021-05-28";"1";"Vente";"226000.0";"11.0";"None";"RUE DU CAP ARRACHARD";"0390";"76800";"76575";"Saint-Étienne-du-Rouvray";"76";"None";"None";"76575000AD0030";"None";"None";"None";"nan";"None";"None";"None";"nan";"None";"None";"None";"None";"0";"1";"Maison";"128.0";"4.0";"S";"sols";"None";"None";"434.0";"1.078214";"49.397077";"000AD"
"2021-1180372";"2021-05-28";"1";"Vente";"226000.0";"11.0";"None";"RUE DU CAP ARRACHARD";"0390";"76800";"76575";"Saint-Étienne-du-Rouvray";"76";"None";"None";"76575000AD0030";"None";"None";"None";"nan";"None";"None";"None";"nan";"None";"None";"None";"None";"0";"3";"Dépendance";"nan";"0.0";"S";"sols";"None";"None";"434.0";"1.078214";"49.397077";"000AD"
"2021-1179981";"2021-05-05";"1";"Vente";"205050.0";"19.0";"None";"RUE GEO CHAVEZ";"1000";"76800";"76575";"Saint-Étienne-du-Rouvray";"76";"None";"None";"76575000AD0069";"None";"None";"None";"nan";"None";"None";"None";"nan";"None";"None";"None";"None";"0";"1";"Maison";"86.0";"4.0";"S";"sols";"None";"None";"733.0";"1.082245";"49.395782";"000AD"
"2021-1180855";"2021-04-30";"1";"Vente";"135000.0";"21.0";"None";"AV ANTOINE DE ST EXUPERY";"0150";"76800";"76575";"Saint-Étienne-du-Rouvray";"76";"None";"None";"76575000AD0602";"None";"None";"None";"nan";"None";"None";"None";"nan";"None";"None";"None";"None";"0";"1";"Maison";"84.0";"5.0";"S";"sols";"None";"None";"266.0";"1.073822";"49.392792";"000AD"
"2021-1179839";"2021-04-20";"1";"Vente";"72000.0";"27.0";"None";"RUE JULES VEDRINES";"1390";"76800";"76575";"Saint-Étienne-du-Rouvray";"76";"None";"None";"76575000AD0305";"None";"None";"28";"nan";"52";"None";"8";"70.7";"None";"None";"None";"None";"3";"2";"Appartement";"70.0";"4.0";"None";"None";"None";"None";"nan";"1.07683";"49.393838";"000AD"
"2021-1179839";"2021-04-20";"1";"Vente";"72000.0";"27.0";"None";"RUE JULES VEDRINES";"1390";"76800";"76575";"Saint-Étienne-du-Rouvray";"76";"None";"None";"76575000AD0305";"None";"None";"28";"nan";"52";"None";"8";"70.7";"None";"None";"None";"None";"3";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"1.07683";"49.393838";"000AD"
"2021-1179839";"2021-04-20";"1";"Vente";"72000.0";"27.0";"None";"RUE JULES VEDRINES";"1390";"76800";"76575";"Saint-Étienne-du-Rouvray";"76";"None";"None";"76575000AD0305";"None";"None";"28";"nan";"52";"None";"8";"70.7";"None";"None";"None";"None";"3";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"1.07683";"49.393838";"000AD"
"2021-1179839";"2021-04-20";"1";"Vente";"72000.0";"27.0";"None";"RUE JULES VEDRINES";"1390";"76800";"76575";"Saint-Étienne-du-Rouvray";"76";"None";"None";"76575000AD0305";"None";"None";"78";"nan";"None";"None";"None";"nan";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"1.07683";"49.393838";"000AD"
"2021-1179542";"2021-04-13";"2";"Vente";"50000.0";"10.0";"B";"RUE LT VAISSEAU DE CUVERVILLE";"1480";"76800";"76575";"Saint-Étienne-du-Rouvray";"76";"None";"None";"76575000AD0782";"None";"None";"None";"nan";"None";"None";"None";"nan";"None";"None";"None";"None";"0";"None";"None";"nan";"nan";"S";"sols";"None";"None";"388.0";"1.075113";"49.3944";"000AD"
"2021-1179473";"2021-04-06";"1";"Vente";"223150.0";"41.0";"None";"RUE HUBERT LATHAM";"1200";"76800";"76575";"Saint-Étienne-du-Rouvray";"76";"None";"None";"76575000AD0509";"None";"None";"None";"nan";"None";"None";"None";"nan";"None";"None";"None";"None";"0";"1";"Maison";"79.0";"5.0";"S";"sols";"None";"None";"434.0";"1.079322";"49.396168";"000AD"
"2021-1178845";"2021-03-01";"1";"Vente";"132000.0";"71.0";"None";"AV ANTOINE DE ST EXUPERY";"0150";"76800";"76575";"Saint-Étienne-du-Rouvray";"76";"None";"None";"76575000AD0187";"None";"None";"None";"nan";"None";"None";"None";"nan";"None";"None";"None";"None";"0";"1";"Maison";"70.0";"4.0";"S";"sols";"None";"None";"326.0";"1.080295";"49.392695";"000AD"
"2021-1178435";"2021-02-03";"1";"Vente";"150000.0";"14.0";"None";"IMP DES NOISETIERS";"1777";"76800";"76575";"Saint-Étienne-du-Rouvray";"76";"None";"None";"76575000AD0664";"None";"None";"None";"nan";"None";"None";"None";"nan";"None";"None";"None";"None";"0";"1";"Maison";"83.0";"4.0";"S";"sols";"None";"None";"179.0";"1.077002";"49.392061";"000AD"
"2021-1178152";"2021-01-26";"1";"Vente";"70000.0";"24.0";"None";"RUE GEO CHAVEZ";"1000";"76800";"76575";"Saint-Étienne-du-Rouvray";"76";"None";"None";"76575000AD0609";"None";"None";"None";"nan";"None";"None";"None";"nan";"None";"None";"None";"None";"0";"1";"Maison";"60.0";"1.0";"S";"sols";"None";"None";"292.0";"1.08155";"49.395884";"000AD"
"2020-1066926";"2020-12-29";"1";"Vente";"148400.0";"5.0";"None";"RUE A SANTOS DUMONT";"0020";"76800";"76575";"Saint-Étienne-du-Rouvray";"76";"None";"None";"76575000AD0149";"None";"None";"None";"nan";"None";"None";"None";"nan";"None";"None";"None";"None";"0";"1";"Maison";"66.0";"4.0";"S";"sols";"None";"None";"455.0";"1.080346";"49.39391";"000AD"
"2020-1066243";"2020-12-11";"1";"Vente";"128000.0";"10.0";"None";"RUE CLAUDE PERCHOT";"0500";"76800";"76575";"Saint-Étienne-du-Rouvray";"76";"None";"None";"76575000AD0317";"None";"None";"None";"nan";"None";"None";"None";"nan";"None";"None";"None";"None";"0";"1";"Maison";"64.0";"4.0";"S";"sols";"None";"None";"520.0";"1.078626";"49.39358";"000AD"
"2020-1066243";"2020-12-11";"1";"Vente";"128000.0";"10.0";"None";"RUE CLAUDE PERCHOT";"0500";"76800";"76575";"Saint-Étienne-du-Rouvray";"76";"None";"None";"76575000AD0317";"None";"None";"None";"nan";"None";"None";"None";"nan";"None";"None";"None";"None";"0";"3";"Dépendance";"nan";"0.0";"S";"sols";"None";"None";"520.0";"1.078626";"49.39358";"000AD"
